   194/299       18G   0.02361   0.02033  0.001413   0.04536       136       640    0.9062    0.8315    0.8752    0.6322    0.5866   0.02731   0.02146  0.003429
   195/299       18G   0.02349    0.0204  0.001461   0.04536       195       640    0.8895    0.8429    0.8739    0.6285    0.5861    0.0273   0.02149  0.003365
   196/299       18G   0.02329   0.02024  0.001434   0.04497       154       640    0.8863     0.849     0.876    0.6301    0.5867   0.02731   0.02157  0.003333
   197/299       18G   0.02335   0.02023  0.001359   0.04494       152       640    0.8863     0.849     0.875    0.6292    0.5854    0.0273    0.0216   0.00332
   198/299       18G   0.02326   0.02044  0.001435   0.04514       188       640    0.8915    0.8461    0.8748     0.627    0.5862    0.0273   0.02163  0.003317
   199/299       18G   0.02342   0.02026  0.001462   0.04514       229       640     0.891    0.8459    0.8742    0.6244    0.5876   0.02729   0.02164  0.003353
   200/299       18G   0.02317   0.02018    0.0014   0.04475       184       640    0.8847    0.8515    0.8741    0.6301    0.5878   0.02728   0.02165  0.003348
   201/299       18G   0.02295   0.02001   0.00136   0.04432       118       640    0.8922    0.8481    0.8741    0.6349    0.5884   0.02726    0.0217  0.003349
   202/299       18G   0.02306   0.01999  0.001441   0.04449       204       640    0.8945    0.8463    0.8739    0.6327    0.5871   0.02726   0.02172  0.003338
   203/299       18G   0.02281   0.02019  0.001431   0.04443       176       640    0.8857    0.8484     0.874    0.6318     0.588   0.02726   0.02172  0.003322
   204/299       18G   0.02336   0.02019  0.001379   0.04492       152       640    0.8826    0.8549     0.875    0.6302    0.5885   0.02725   0.02169  0.003322
   205/299       18G   0.02323   0.01983  0.001422   0.04448       123       640     0.882    0.8546    0.8744    0.6305    0.5868   0.02725    0.0217  0.003266
   206/299       18G   0.02295   0.02046  0.001395   0.04481       235       640    0.8862     0.851    0.8746    0.6334    0.5889   0.02723    0.0217  0.003205
   207/299       18G   0.02296   0.02026  0.001354   0.04457       164       640    0.8843    0.8526    0.8764    0.6315    0.5871   0.02723   0.02172  0.003142
   208/299       18G   0.02292   0.01978  0.001402   0.04409       214       640    0.8849      0.85    0.8733    0.6355    0.5878   0.02723   0.02172  0.003085
   209/299       18G   0.02291    0.0201  0.001413   0.04443       112       640    0.8942    0.8434     0.874    0.6297    0.5874   0.02722    0.0217  0.003097
   210/299       18G   0.02286   0.02003  0.001357   0.04424       124       640    0.8959    0.8441    0.8749    0.6256    0.5869   0.02722   0.02172  0.003061
   211/299       18G   0.02268   0.01972  0.001379   0.04378       220       640     0.896    0.8443    0.8758    0.6304    0.5864   0.02723   0.02175  0.002966
   212/299       18G   0.02284   0.01952  0.001349   0.04371       158       640    0.8802     0.857     0.876    0.6393    0.5872   0.02724   0.02178  0.002898
   213/299       18G   0.02238    0.0194   0.00136   0.04313       192       640    0.8876    0.8502    0.8791    0.6346     0.588   0.02723   0.02179  0.002884
   214/299       18G   0.02263   0.01993  0.001289   0.04386       171       640    0.8877    0.8526    0.8778    0.6343    0.5878   0.02723   0.02182  0.002962
   215/299       18G   0.02274   0.01954   0.00134   0.04363       216       640    0.8858    0.8544    0.8789    0.6351    0.5898   0.02721    0.0218  0.003066
   216/299       18G   0.02259   0.01971   0.00132   0.04361       155       640     0.895    0.8508    0.8777    0.6394    0.5907    0.0272    0.0218  0.003082
   217/299       18G   0.02272   0.01944  0.001385   0.04355       107       640    0.8929    0.8531    0.8766    0.6387    0.5893   0.02719   0.02179  0.003109
   218/299       18G   0.02241   0.01948  0.001368   0.04326       191       640    0.8904    0.8524    0.8743    0.6388    0.5902   0.02718   0.02178  0.003166
   219/299       18G   0.02226   0.01947  0.001298   0.04303       126       640    0.8926    0.8501    0.8759    0.6393    0.5896   0.02719    0.0218  0.003166
   220/299       18G    0.0225   0.01956  0.001328   0.04339       195       640    0.8796     0.861    0.8741    0.6365    0.5892   0.02717   0.02181  0.003204
   221/299       18G   0.02241   0.01967  0.001359   0.04344       162       640    0.8843    0.8535    0.8716    0.6374    0.5894   0.02718   0.02184  0.003231
   222/299       18G   0.02226   0.01947  0.001335   0.04307       192       640    0.8864    0.8553    0.8743    0.6347    0.5898   0.02718   0.02187  0.003233
   223/299       18G   0.02212   0.01887  0.001339   0.04233       207       640    0.8878    0.8547    0.8725     0.633    0.5887   0.02719   0.02188  0.003222
   224/299       18G   0.02218    0.0193  0.001371   0.04285       128       640    0.8865    0.8541    0.8723    0.6336    0.5894   0.02719   0.02191  0.003171
   225/299       18G    0.0225    0.0194  0.001296    0.0432       131       640    0.8857    0.8521    0.8711    0.6373    0.5902   0.02717   0.02192  0.003158
   226/299       18G   0.02201   0.01971  0.001317   0.04304       227       640    0.8853    0.8524    0.8703    0.6355    0.5892   0.02715   0.02193  0.003175
   227/299       18G   0.02194   0.01934  0.001395   0.04267       177       640    0.8865    0.8524    0.8708    0.6337    0.5886   0.02714   0.02194  0.003154
   228/299       18G   0.02226   0.01939  0.001242    0.0429       119       640    0.8879    0.8544     0.873    0.6377    0.5887   0.02713   0.02196  0.003145
   229/299       18G   0.02185   0.01903  0.001269   0.04215       292       640    0.8878    0.8532    0.8745    0.6349    0.5884   0.02714   0.02199  0.003112
   230/299       18G   0.02243   0.01964  0.001278   0.04335       171       640     0.884    0.8572    0.8739    0.6359    0.5884   0.02714   0.02202  0.003054
   231/299       18G   0.02202   0.01921  0.001315   0.04254       143       640    0.8863    0.8559    0.8746    0.6349    0.5891   0.02713   0.02203  0.003001
   232/299       18G   0.02158   0.01935  0.001307   0.04223       178       640    0.8882    0.8554    0.8749    0.6324    0.5888   0.02713   0.02205  0.002942
   233/299       18G   0.02197   0.01888  0.001269   0.04212       163       640    0.8913    0.8546     0.876    0.6352    0.5901   0.02713   0.02207  0.002824
   234/299       18G   0.02187   0.01906  0.001269   0.04221       148       640    0.8897    0.8583    0.8781    0.6338    0.5897   0.02712   0.02211  0.002779
   235/299       18G    0.0219   0.01922  0.001286    0.0424       160       640    0.8886    0.8583    0.8788    0.6349    0.5899   0.02712   0.02213  0.002755
   236/299       18G     0.022    0.0196  0.001329   0.04292       187       640    0.8877    0.8582    0.8787    0.6352    0.5907   0.02712   0.02215   0.00278
   237/299       18G   0.02171   0.01912  0.001234   0.04207       152       640    0.8906    0.8532    0.8771    0.6361     0.591   0.02712   0.02217  0.002823
   238/299       18G   0.02194   0.01863  0.001281   0.04186       161       640    0.8852    0.8571    0.8769    0.6352    0.5915   0.02712   0.02219  0.002909
   239/299       18G   0.02176   0.01889  0.001245   0.04189       175       640    0.8859    0.8561    0.8772    0.6345     0.591   0.02711   0.02221  0.002938
   240/299       18G   0.02198   0.01913  0.001293   0.04241       189       640    0.8848    0.8565     0.877    0.6328    0.5912   0.02711   0.02223  0.002905
   241/299       18G   0.02168   0.01895  0.001298   0.04192       187       640    0.8973    0.8423    0.8757    0.6335    0.5915   0.02711   0.02224  0.002864
   242/299       18G   0.02149    0.0186  0.001203   0.04129       109       640    0.8827     0.856     0.876    0.6358    0.5924   0.02711   0.02225   0.00282
   243/299       18G   0.02147   0.01867  0.001245   0.04139       140       640    0.8864    0.8579    0.8764    0.6364    0.5921   0.02711   0.02227   0.00278
   244/299       18G   0.02179   0.01891  0.001263   0.04197       153       640     0.888    0.8585    0.8774    0.6357    0.5928    0.0271   0.02227  0.002766
   245/299       18G   0.02153   0.01857  0.001267   0.04137       169       640    0.8899    0.8564    0.8767     0.636    0.5934    0.0271   0.02229  0.002755
   246/299       18G   0.02151   0.01856  0.001261   0.04133       133       640    0.8899    0.8578     0.878    0.6317    0.5929    0.0271   0.02232  0.002743
   247/299       18G   0.02126   0.01831  0.001256   0.04082       223       640    0.8925    0.8546    0.8783    0.6303    0.5924   0.02711   0.02233  0.002736
   248/299       18G   0.02132   0.01834  0.001202   0.04086       170       640    0.8856    0.8589    0.8777    0.6299    0.5928   0.02711   0.02235  0.002747
   249/299       18G   0.02133   0.01819  0.001231   0.04075       176       640    0.8875     0.859    0.8787    0.6305    0.5921   0.02712   0.02238  0.002753
   250/299       18G   0.02113   0.01817   0.00127   0.04057       159       640     0.887    0.8628    0.8795     0.634    0.5924   0.02712    0.0224  0.002761
   251/299       18G   0.02141   0.01905  0.001277   0.04174       126       640    0.8898    0.8589    0.8777    0.6288    0.5909   0.02712   0.02242  0.002767
   252/299       18G   0.02135   0.01866  0.001242   0.04125       205       640    0.8881    0.8612    0.8785    0.6359    0.5916   0.02712   0.02243  0.002779
   253/299       18G   0.02119   0.01877  0.001213   0.04117       180       640     0.888    0.8598    0.8778    0.6344    0.5908   0.02713   0.02246  0.002778
   254/299       18G   0.02119   0.01819  0.001258   0.04064       149       640    0.8887    0.8599    0.8777    0.6338    0.5909   0.02713   0.02246  0.002771
   255/299       18G   0.02118   0.01856   0.00124   0.04098       210       640    0.8867    0.8608    0.8786    0.6341    0.5916   0.02714   0.02248   0.00277
   256/299       18G   0.02111   0.01833  0.001188   0.04063       164       640     0.893    0.8565    0.8788    0.6345    0.5921   0.02714   0.02249  0.002776
   257/299       18G     0.021   0.01834  0.001199   0.04054       203       640    0.8893    0.8603    0.8784    0.6337    0.5915   0.02714   0.02251  0.002783
   258/299       18G   0.02113    0.0186  0.001195   0.04092       113       640    0.8932    0.8571     0.878    0.6329    0.5914   0.02714   0.02252  0.002792
   259/299       18G   0.02126   0.01815  0.001243   0.04065       163       640    0.8933    0.8572     0.877    0.6322    0.5913   0.02714   0.02253  0.002797
   260/299       18G   0.02105    0.0182  0.001236   0.04048       129       640    0.8921    0.8573    0.8766    0.6312    0.5908   0.02713   0.02255  0.002816
   261/299       18G   0.02098   0.01836  0.001216   0.04056       144       640    0.8927    0.8568     0.877    0.6279    0.5908   0.02713   0.02256  0.002837
   262/299       18G   0.02105   0.01815  0.001285   0.04049       269       640    0.8897    0.8606    0.8776    0.6278    0.5907   0.02713   0.02257  0.002849
   263/299       18G   0.02097   0.01806  0.001257   0.04029       123       640      0.89    0.8604    0.8775      0.63    0.5911   0.02713   0.02257  0.002844
   264/299       18G   0.02093   0.01815  0.001178   0.04026       151       640    0.8901    0.8574    0.8751    0.6298    0.5903   0.02713   0.02257  0.002856
   265/299       18G   0.02086   0.01777  0.001192   0.03983       189       640    0.8894    0.8595    0.8772    0.6305    0.5908   0.02713   0.02258  0.002872
   266/299       18G    0.0208   0.01811  0.001211   0.04012       152       640    0.8923    0.8564    0.8768    0.6314    0.5907   0.02713    0.0226  0.002879
   267/299       18G   0.02094   0.01798  0.001201   0.04012       172       640     0.888    0.8577     0.875    0.6337    0.5913   0.02713   0.02261  0.002895
   268/299       18G   0.02098    0.0183  0.001227   0.04051       176       640    0.8881    0.8576    0.8747    0.6379    0.5916   0.02713   0.02262  0.002905
   269/299       18G   0.02057   0.01792  0.001188   0.03968       194       640    0.8904    0.8571    0.8753    0.6347    0.5916   0.02713   0.02263  0.002904
   270/299       18G   0.02031   0.01791  0.001182   0.03939       137       640    0.8913    0.8566    0.8751    0.6356    0.5915   0.02713   0.02265  0.002904
   271/299       18G   0.02095   0.01785  0.001213   0.04001       197       640    0.8893    0.8583    0.8756     0.635    0.5917   0.02713   0.02266  0.002912
   272/299       18G    0.0207     0.018  0.001192   0.03989       150       640    0.8919    0.8566     0.875    0.6317    0.5913   0.02713   0.02267  0.002925
   273/299       18G   0.02082   0.01826   0.00125   0.04034       147       640    0.8907     0.857    0.8748    0.6308    0.5911   0.02713   0.02269  0.002929
   274/299       18G   0.02094   0.01803  0.001197   0.04017       196       640    0.8906     0.857    0.8749      0.63    0.5914   0.02712   0.02271  0.002936
   275/299       18G   0.02071   0.01775  0.001159   0.03962       197       640    0.8908    0.8557    0.8744      0.63    0.5912   0.02712   0.02272  0.002939
   276/299       18G   0.02046   0.01768  0.001179   0.03932       168       640    0.9006    0.8472    0.8745    0.6306    0.5906   0.02712   0.02273  0.002924
   277/299       18G   0.02041   0.01765   0.00115   0.03921       201       640    0.8893    0.8577     0.874     0.633    0.5914   0.02711   0.02274  0.002904
   278/299       18G   0.02089   0.01782  0.001206   0.03991       114       640    0.9016    0.8481    0.8743    0.6322    0.5917   0.02711   0.02274  0.002885
   279/299       18G   0.02097   0.01748  0.001213   0.03966       182       640    0.9007    0.8483     0.875    0.6326    0.5915   0.02711   0.02274  0.002866
   280/299       18G   0.02091   0.01791  0.001155   0.03997       147       640    0.8988    0.8486    0.8744    0.6317    0.5916   0.02711   0.02275  0.002848
   281/299       18G   0.02042    0.0179  0.001165   0.03948       165       640    0.8994    0.8482    0.8744    0.6347    0.5921   0.02711   0.02277  0.002834
   282/299       18G   0.02019   0.01766  0.001121   0.03898       122       640    0.8984    0.8483    0.8744    0.6335    0.5917   0.02711   0.02278  0.002826
   283/299       18G   0.02029   0.01742  0.001148   0.03886       153       640    0.8968    0.8487    0.8749     0.633    0.5916   0.02711   0.02278  0.002814
   284/299       18G   0.02061   0.01731  0.001212   0.03913       177       640    0.8964    0.8489     0.874    0.6312    0.5904   0.02711    0.0228  0.002799
   285/299       18G   0.02065   0.01788   0.00121   0.03974       218       640    0.8968    0.8488    0.8745    0.6311    0.5903   0.02711   0.02281  0.002781
   286/299       18G   0.02032   0.01778  0.001131   0.03923       138       640    0.8969    0.8485    0.8738    0.6317    0.5906   0.02711   0.02281  0.002767
   287/299       18G   0.02029   0.01766  0.001165   0.03912       149       640    0.8973    0.8486    0.8752     0.635    0.5914   0.02711   0.02283  0.002756
   288/299       18G   0.02054    0.0177  0.001164    0.0394       101       640    0.8934    0.8505    0.8739    0.6341     0.591   0.02711   0.02284  0.002745
   289/299       18G   0.02052   0.01787  0.001154   0.03955       178       640    0.8944    0.8506     0.875    0.6352    0.5909   0.02711   0.02284  0.002737
   290/299       18G   0.02048   0.01752  0.001188   0.03919       133       640    0.8857    0.8607    0.8758    0.6355    0.5916   0.02711   0.02286  0.002735
   291/299       18G   0.02035    0.0176  0.001168   0.03913       112       640    0.8863    0.8628     0.876    0.6363    0.5914   0.02712   0.02288  0.002727
   292/299       18G   0.02019   0.01735  0.001223   0.03876       181       640    0.8872    0.8611    0.8753    0.6372    0.5915   0.02712   0.02289  0.002721
   293/299       18G   0.02015   0.01717  0.001104   0.03843       139       640    0.8877    0.8603    0.8752    0.6376    0.5914   0.02712   0.02289  0.002723
   294/299       18G   0.02055    0.0177  0.001186   0.03943       189       640    0.8868    0.8615    0.8759     0.638    0.5919   0.02712   0.02289  0.002718
   295/299       18G   0.02038    0.0175  0.001135   0.03902       150       640    0.8866      0.86    0.8746    0.6358    0.5915   0.02712    0.0229  0.002706
   296/299       18G   0.02033    0.0179  0.001144   0.03938       158       640    0.8858    0.8591    0.8748    0.6368    0.5921   0.02712   0.02291    0.0027
   297/299       18G   0.02019   0.01734  0.001166   0.03869       146       640    0.8944    0.8489    0.8745    0.6364    0.5917   0.02713   0.02293  0.002703
   298/299       18G   0.02047   0.01736  0.001092   0.03893       188       640    0.8952    0.8499     0.875    0.6369    0.5921   0.02713   0.02293    0.0027
   299/299       18G   0.02051   0.01728  0.001192   0.03898       164       640    0.8939    0.8507    0.8748    0.6355    0.5919   0.02713   0.02294  0.002701
